spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,file_name,label
1494.080575296445,722300.8202106707,1908.7531416709292,557345.9407107133,2926.593079131108,3780642.5695727062,0.06282660208149912,0.0023461589466874234,[64.59960938],-185.5315,14607.095,130.36795,1705.0463,5.7064433,475.5095,7.6390166,280.94934,8.102339,170.76596,0.024277376,163.05444,0.62557465,147.08374,-10.884179,163.89548,-5.7945395,104.259865,-2.184714,102.985725,-9.586654,102.762985,-5.55394,77.693275,-9.497485,83.89683,-6.864306,88.48187,-4.745453,100.510735,-6.6322484,127.46176,-5.0152583,126.40133,-2.0107331,106.08463,-3.2045407,100.466,"032. AKMU (악동뮤지션) - 어떻게 이별까지 사랑하겠어, 널 사랑하는 거지.mp3",
1899.6484651799537,752738.2966504436,2293.9072874528765,462337.5940410498,4001.9022275021616,4646145.427034867,0.07897649273113257,0.0026910411730522083,[135.99917763],-134.69666,17341.361,105.189384,952.7127,6.5328083,549.4888,8.582226,345.07098,11.785337,179.71962,-2.7484436,135.2865,-6.0819216,146.39658,-4.347922,102.63665,-5.3715906,109.35696,-1.3388823,101.42248,-2.9650323,78.76579,-7.7865453,90.42679,-3.4350996,90.74567,-3.0831633,84.0507,-7.15668,70.34814,-4.8605757,69.18423,-8.608325,71.9467,-2.6665726,111.00265,-4.9689264,110.850365,032. 김범수-01-사랑의 시작은 고백에서부터.mp3,
2179.1323486872175,726291.9428875966,2280.687708969677,298694.260929731,4534.6219994590065,2699093.264484599,0.09596687855597161,0.003977490174283693,[95.703125],-52.09575,13594.572,92.59477,1305.3762,-9.946144,554.7167,17.244284,345.30347,-7.1287923,296.0028,2.3638878,230.07523,-6.5734124,188.51193,-6.590811,176.97833,-6.501485,155.57085,-4.900691,134.53157,-12.454517,139.20808,-0.6851268,152.25146,-10.485043,102.32401,-7.4973702,96.42062,-5.1098228,94.793236,-1.8049709,82.010635,-9.675259,79.62597,0.5045686,71.97071,-5.3185625,61.17939,"032. 디핵 (D-Hack), PATEKO (파테코) - OHAYO MY NIGHT.mp3",
1952.1602482994588,804523.0745371819,2283.636481687203,558080.1663691921,4318.442112658063,5111944.237066251,0.07620959359614934,0.0022912913084722026,[89.10290948],-86.53472,8682.083,108.51626,1745.734,13.188053,840.6702,16.930676,667.80133,5.8696012,306.0943,11.104923,205.07486,-4.6970167,161.36192,0.888215,181.89806,-5.57497,165.67126,0.88235384,131.08661,-1.9993789,105.61649,-0.8888157,89.834595,-3.9462068,79.01899,-0.5253233,83.53554,-1.9332314,75.078575,-1.6666985,75.72366,-5.41881,62.395878,0.09484002,87.38976,-5.1628547,94.04875,033 Justin Bieber - Peaches (Feat. Daniel Caesar & Giveon).mp3,
2476.587820648974,661207.4756621756,2622.136473314523,229021.02963012762,5511.011907485358,3481710.213906109,0.1106260389976818,0.0035069124405558024,[172.265625],-6.84616,6893.213,88.07414,1118.8829,0.39540535,286.62268,18.22504,188.63443,11.459221,104.26635,7.0988965,98.67053,2.2061555,87.024315,6.012772,80.43878,1.196211,71.258354,8.368008,99.82016,-5.6719317,59.920643,-1.9701649,77.58256,-4.394951,65.142586,3.8554356,78.94507,-0.8008355,81.43465,4.624982,77.08024,1.6814536,99.80591,1.7451851,106.35611,-3.4253356,86.600266,033-거미-내 생각날 거야 (Narr. 이시영).mp3,
2162.81342993027,976194.6929151512,2347.0134392689115,384868.3789831961,4591.819471723578,4699583.063677826,0.0977452814539615,0.005058015538922977,[123.046875],-130.14693,14447.447,99.79418,1459.7341,5.4251776,488.09674,18.607733,220.71898,8.239558,144.75581,7.005782,104.59109,-0.8839127,96.5354,0.17827027,106.049904,-10.53021,122.91107,2.3244176,134.80878,-9.804731,84.9112,-0.95121115,65.33468,-5.224425,89.55839,-0.6442178,99.619255,-2.8271956,80.57889,-1.4082797,100.35376,-1.7344613,102.022865,1.4858531,116.77571,-6.813276,95.39754,033-거미-친구라도 될 걸 그랬어.mp3,
2778.2360649920306,779896.2482252951,2867.9133933856033,153100.09464616748,6279.028213444957,2623939.709269074,0.10871249018197543,0.005551933108248331,[112.34714674],-43.6051,12425.938,64.15302,909.8238,10.868919,473.6213,20.591896,373.14658,8.071251,210.33318,11.076286,216.56714,3.5514107,157.62639,9.573996,130.9439,3.7374518,117.71947,8.766824,112.24719,0.29464722,89.549774,4.045148,79.26007,0.107136644,79.255646,4.784107,75.93996,2.067692,81.29076,4.24116,87.90184,-0.87245977,83.874794,5.526927,95.16484,0.059449792,90.329094,033. 방탄소년단 - Butter.mp3,
2195.289619893617,620324.4983670868,2390.2680065560567,445346.909355473,4566.648261589108,3761605.532216787,0.09828859042401007,0.002090779380151144,[92.28515625],-89.49016,11924.807,97.73895,876.7233,-7.2302523,376.8084,12.901683,334.34152,6.101401,149.86743,-7.8916245,190.54584,6.073498,149.07828,-7.9435787,171.50491,-2.6837456,122.1274,0.52450746,157.78128,-12.383318,147.56259,-2.027651,122.908775,-4.9892898,125.41394,0.2195029,121.29828,-2.6109314,122.966866,1.9344444,100.20324,-5.1576147,122.00289,-0.8640847,121.192535,-1.9239701,113.27254,034 다비치 - 그냥 안아달란 말야.mp3,
2825.3094811915407,780645.4672471038,2849.8377698816043,231056.1679325533,6273.816656969008,3160004.9920392036,0.10999530457176601,0.004676209945862188,[112.34714674],-31.806011,8917.7,66.99713,968.4635,8.644084,658.99194,22.831982,286.7087,14.661103,175.79427,8.811131,208.7843,4.108284,143.99515,8.735936,122.849205,0.08450639,102.250084,6.048941,95.66624,1.7683992,91.13459,3.0598927,79.65747,-0.38975498,79.191574,4.6062694,63.282303,-0.47833797,71.01131,1.0363693,71.0213,-1.6701199,77.65313,2.0509262,75.423225,-4.1041574,71.61216,034. 방탄소년단 - Dynamite.mp3,
1661.1297969432478,643057.1481487488,1975.7727266413324,434839.8372708308,3465.964553108119,3428691.1677305005,0.06230821393554832,0.001855295458737593,[103.359375],-110.19389,10290.693,114.13668,1216.9171,2.4477308,830.5745,20.660433,501.12076,-5.368116,325.2136,3.6547856,248.7086,0.45190808,188.64256,0.5903697,213.99745,-10.179774,166.7127,10.211334,249.77228,-3.3602338,107.49961,-0.66584164,118.94419,0.47121987,139.5157,0.56709725,112.692154,-2.1306462,112.67304,1.3801266,100.639984,-3.8124592,102.426926,-3.7964025,85.16634,-4.848599,77.89139,035 BE'O (비오) - 문득.mp3,
2940.246042361887,850624.9241998706,2864.334113338681,336197.1647996573,6460.5690541286185,3701111.1267045825,0.12919092038622815,0.004337857924229253,[117.45383523],-24.989521,7095.747,68.71759,1040.1947,9.914652,403.40097,18.35437,304.4669,6.1454577,180.67154,2.8556066,152.4416,2.952008,152.09839,3.165737,134.64146,-1.0753146,117.4573,3.494807,87.9247,-1.0157282,80.23987,2.2260501,79.56219,-2.7308757,75.22135,-0.50136733,73.07551,-4.018005,76.28337,-1.2967447,77.72913,-5.016867,75.64495,1.9239877,72.741035,-2.830497,69.86965,035. 방탄소년단 - 작은 것들을 위한 시 (Boy with Luv) feat. Halsey.mp3,
2947.343211121851,539503.9484723698,2673.0651001874758,140856.81635504324,6104.1952264634465,1882377.1661831487,0.14239689794308083,0.003632493534823231,[117.45383523],-11.057285,7749.902,62.671246,850.8839,-12.292984,430.98337,13.182418,292.8829,-0.35963646,151.0906,10.657396,201.60143,-3.905815,122.5669,3.3305926,128.50566,-1.9931004,124.39778,2.300273,129.65968,-5.5254846,105.62935,-0.76949227,106.952515,-3.186479,123.04095,1.4767191,107.93749,-4.4671273,111.35516,1.4426631,111.3759,-2.536181,110.621086,4.058155,131.33809,-1.1272138,95.4424,035. 아이유 - 라일락.mp3,
2410.6163502714526,994307.5731267027,2628.9333055771403,229995.66568907417,5355.654494130615,3836730.3623336796,0.0884078567009597,0.0046579587189684996,[123.046875],-58.13859,8254.97,81.30409,1315.015,11.246498,647.9745,18.963007,332.103,5.7204924,193.06485,9.870543,192.14465,-0.7578659,165.6329,3.4746487,150.8314,-5.289521,111.93755,3.5036044,119.8758,-2.0779622,101.42498,2.3795686,102.99441,-2.5447118,85.14529,4.0277066,105.115814,-3.338051,103.1914,0.26052117,108.83498,-2.5337522,84.83021,1.4232885,83.55831,-2.737067,109.465935,036 Ed Sheeran - Bad Habits.mp3,
1486.7716350158296,724930.1055970393,2012.4215710726248,567386.0801806636,3149.433772453579,4938067.845593018,0.0585035381397397,0.0016303798105669353,[112.34714674],-125.90345,12711.283,132.76614,1854.0117,15.7843895,458.96643,12.426447,311.32614,15.33599,250.62685,9.486783,153.558,-0.05931167,147.28203,6.4533553,161.0779,-4.648546,174.12186,4.9424834,131.66536,-3.1230965,117.85491,1.9008323,94.89934,-5.6720223,139.30978,0.92600465,94.776505,-3.019354,85.105156,0.6583309,64.75395,-2.955966,83.531044,4.389045,88.04276,-3.3377934,121.11535,036. 10cm - 서랍.mp3,
1853.6141700262156,918543.569322666,2275.3855748357105,465343.90187730535,3904.4167546189556,4640208.480665907,0.0678519995568849,0.002993775354213162,[123.046875],-99.39233,9893.194,115.98449,1942.221,8.591914,585.67596,17.078728,397.78442,2.7107387,249.2793,6.219845,274.91324,8.587483,177.86032,-11.3526535,301.0488,9.759788,164.68932,-1.9826505,125.73862,-6.1202135,143.69254,-2.096322,97.62903,-4.762578,97.09166,-1.9169884,64.78484,-7.3995523,93.638596,-2.9572356,63.76615,-7.4555025,92.600365,-2.6031718,84.19836,-3.835312,104.21361,037. 비비 (BIBI) - 우리가 헤어져야 했던 이유.mp3,
1582.421133064909,559563.871399731,2157.734114668957,356307.2092823856,3467.9718383001996,3597998.992957161,0.05131760479032341,0.0013566785596740908,[135.99917763],-143.3304,10027.062,116.22994,1196.6104,19.830868,485.57123,28.067661,238.76266,5.808822,220.10199,10.310346,162.97224,-1.4360019,143.73543,2.019239,102.36948,-2.8760562,73.93364,0.43464383,89.620224,-0.71004057,102.55277,-1.9433012,71.86477,-2.2589,63.262466,-0.38640922,71.77591,-3.2808053,84.195915,1.5642927,93.068596,-6.0521283,175.48166,-0.71127266,86.35793,-4.631571,83.830315,038 적재 - 나랑 같이 걸을래 (바른연애 길잡이 X 적재).mp3,
2624.8151247815244,880364.9874421546,2873.8146225714154,215928.2115818674,6033.64432951768,3605765.807333404,0.09266876396428143,0.003510018740365754,[112.34714674],-61.9716,7386.692,77.21477,1119.0638,20.923594,473.14114,19.080463,282.30804,2.805461,171.33437,9.5765295,186.37596,6.6029854,140.7652,3.4981534,148.69696,5.694416,105.53446,1.6486598,102.894806,-3.710329,94.620094,-3.0544698,111.28373,-3.6833582,89.03895,-0.964436,105.8896,0.18560426,126.57706,1.260827,122.831406,-5.3308387,119.93659,-0.46419507,117.07672,-3.9880314,117.538895,038 헤이즈 (Heize) - 헤픈 우연.mp3,
1661.114101893992,642933.5988246937,1975.7926428435576,434774.42775209877,3465.8052131412333,3427900.576302723,0.06230250515668936,0.001851134407674592,[103.359375],-110.19223,10290.878,114.13554,1216.9445,2.4466732,830.6417,20.658255,501.15527,-5.363851,325.25824,3.653989,248.64465,0.4505846,188.66353,0.58562523,214.00485,-10.174985,166.70891,10.20894,249.75787,-3.358656,107.54564,-0.6658221,118.91556,0.47280362,139.48637,0.5655856,112.68834,-2.1275232,112.69317,1.378372,100.664215,-3.8133163,102.46114,-3.797331,85.17789,-4.851739,77.92108,038. BE'O (비오) - 문득.mp3,
2295.0996956331314,1127580.916532091,2476.3259619055,353106.81680891704,4984.178627875995,4185949.9038779424,0.08650274127374209,0.006017086224531909,[172.265625],-57.37544,9804.302,90.43502,1762.2694,12.5007715,457.89862,24.154047,313.5187,10.170804,266.4427,12.641578,172.07777,-0.2942404,138.99309,7.8069515,132.00674,-8.000347,141.49924,6.888766,94.73505,-0.15620281,94.06027,2.5841668,82.63048,-1.3643848,62.747917,1.1550269,73.8127,-0.7710802,66.887794,0.9700562,66.25943,-5.078725,66.78458,1.5328473,56.017635,-3.978878,63.3502,"039 조광일,개코,저스디스 (JUSTHIS) - 가시 (Prod. 코드 쿤스트).mp3",
3203.3307591040248,1151734.2940484835,2973.692336192053,222516.77123057534,6985.28211779788,3360443.7251541,0.13628977909418785,0.008412289770578061,[99.38401442],-31.59351,7493.364,60.064716,1640.7944,6.2410035,780.4001,8.581229,502.59985,3.9453714,247.61427,6.7236176,365.15677,-0.51362,138.44737,-1.4595602,227.90892,0.2522728,127.67696,1.753197,138.76631,-9.226344,166.67062,-1.4154246,116.90403,-6.524225,126.4314,4.278541,159.55081,-6.37482,157.5175,2.0148022,105.49851,-5.6918907,167.96915,-1.3753653,106.84083,-3.6195045,79.71801,039. 아이유 - Celebrity.mp3,
2088.081489106761,657730.699233524,2316.364142502647,209624.59154570414,4191.948221353909,2776937.6649383483,0.0947906621322435,0.00407194999745238,[117.45383523],-89.64286,12134.1,96.11919,1060.4346,-2.4264052,700.3532,21.384396,340.17828,10.118102,194.77405,1.0040865,150.63815,-5.4169054,109.402985,1.2096003,103.4567,-2.042507,104.77487,-3.9870274,114.67527,-0.36062863,111.326355,-3.853261,123.07861,-6.010074,81.08032,-5.04527,92.05776,-4.1828933,63.962498,1.9674609,87.63713,-7.5075226,111.97136,-1.7398175,81.71957,-3.5425458,88.325836,040 멜로망스 - 고백.mp3,
1734.3374648411525,446634.175621395,2138.164889417768,241806.87831335014,3557.9242445862233,2827372.473544275,0.07405878887263516,0.00138913175394719,[123.046875],-78.68291,8377.81,119.6988,952.88,3.8222997,422.2361,20.000135,251.59683,4.7378826,189.4245,7.122862,120.622665,-4.5622215,119.56816,5.3771477,105.77297,-8.24173,81.352036,2.3800309,97.53772,-3.2603679,86.61308,-3.640093,96.47118,-2.6108534,74.157,-1.1687305,80.17926,-4.0263376,81.02145,0.839351,92.14043,-4.247114,72.53873,-1.2746795,105.39438,-2.6059346,92.61484,040-김범수-그댄 행복에 살텐데.mp3,
2705.5046563323303,782930.0904470786,2731.1191626655173,230585.63549576196,6002.150138037082,3266983.636990451,0.11848062827921158,0.004578588332437997,[89.10290948],-31.683529,9906.038,79.26409,927.034,7.569074,328.61615,15.213303,224.92633,1.2426633,153.08162,1.6296717,160.94124,-1.1569333,110.088234,1.4204476,92.471504,-9.339806,116.62424,4.4706283,117.40705,-7.741857,95.47033,0.4311479,66.64187,-7.213894,70.25378,-1.817719,70.313286,-6.8354735,71.64949,-2.8591433,68.85537,-6.010218,73.11175,-1.0220746,80.903915,-3.8761473,84.45826,040-휘성&거미-Special Love.mp3,
2566.471196307806,747775.6555950652,2699.1330089902376,222134.9718994485,5632.912078617126,3310737.8369298163,0.09798366268669541,0.0039456521356708235,[107.66601562],-40.128647,11332.609,78.67883,1169.8203,1.290834,649.9584,17.739178,339.539,10.858789,188.86612,3.109594,182.28047,2.1962614,89.681046,9.207189,82.95341,2.2340894,105.94168,14.09375,91.32606,1.3382821,72.66442,4.9728518,83.70072,3.8072274,60.180687,2.8776133,51.992023,-0.4807817,46.674393,1.0027671,50.63385,-2.0347142,53.25365,4.8472853,63.417156,-2.331394,60.264835,040. Conan Gray-01-Maniac.mp3,
2857.7916091295515,984174.2716770023,2914.0800373489606,214026.93012852114,6479.908269123654,3149122.2085901606,0.10962708826510088,0.006979201881719534,[123.046875],-38.492386,6933.5005,70.04088,1104.846,13.310043,385.93713,18.922798,323.49924,11.131808,207.2615,6.435383,178.22519,0.030194625,141.18956,9.484676,118.71987,-0.8800731,99.31726,8.14987,96.283905,-1.7494106,80.88404,2.1064956,68.13046,-1.3796784,68.886406,0.9523314,58.53607,-0.8461745,62.72716,1.0450763,71.83453,-0.12452719,82.57501,3.851168,96.23481,-1.432267,86.63796,040. 방탄소년단 - Permission to Dance.mp3,
2342.972571550874,1189795.8913459596,2695.5110008618512,607123.0106161443,5582.824437134792,6873692.755281797,0.08715461184967511,0.004440285878529007,[135.99917763],-94.39781,13735.068,97.41036,1195.8792,28.333557,313.061,5.3726263,209.91197,6.9292946,217.75684,9.437504,102.58589,-1.391644,104.701065,3.8672256,86.43396,0.5112159,86.59313,10.107776,95.87087,4.285124,72.730156,4.2581396,87.92079,-3.6510806,68.58646,1.7395813,66.898994,-4.001038,63.527603,-0.68112534,74.16382,-3.4755003,67.39576,1.9762627,85.933975,-1.4296876,94.61401,041. 먼데이 키즈 (Monday Kiz) - 흰눈.mp3,
2147.1591059132616,953051.3105572166,2315.104375472456,291586.9652453776,4572.039619734859,3814764.148020438,0.09243768574495312,0.005763937472520991,[95.703125],-97.26246,14286.198,94.20859,1394.384,0.26542553,380.4503,20.820705,302.39233,3.423348,252.56544,3.3627293,119.49267,-3.0146396,152.53317,5.06255,129.19424,-13.576363,133.89615,-1.0193545,105.98371,-5.1650352,97.87161,-4.591345,105.41358,-3.2230515,89.81692,-2.8358147,101.10654,-7.2501345,116.12245,1.4243209,70.53632,-8.890314,89.85992,-4.4641867,90.052765,-3.632954,98.74338,041. 임영웅-01-이제 나만 믿어요.mp3,
